Valor do sinal,Temperatura,Umidade,Hora
0.138671875,26.2°C,74%,20:42:10
0.123046875,26.2°C,74%,20:42:27
-0.072265625,26.2°C,74%,20:42:43
-0.146484375,26.2°C,74%,20:42:59
0.1484375,26.2°C,74%,20:43:15
0.138671875,26.2°C,74%,20:43:32
-0.1328125,26.2°C,74%,20:43:48
-0.07421875,26.2°C,74%,20:44:05
0.14453125,26.2°C,74%,20:44:21
0.140625,26.2°C,74%,20:44:37
-0.173828125,26.2°C,74%,20:44:53
-0.107421875,26.2°C,74%,20:45:09
0.107421875,26.2°C,74%,20:45:25
0.04296875,26.2°C,74%,20:45:41
-0.1640625,26.2°C,74%,20:45:57
-0.076171875,26.2°C,74%,20:46:14
0.142578125,26.2°C,74%,20:46:31
0.046875,26.2°C,74%,20:46:47
-0.201171875,26.2°C,74%,20:47:03
0.818359375,26.2°C,74%,20:47:19
0.818359375,26.2°C,74%,20:47:36
0.818359375,26.2°C,74%,20:47:52
0.818359375,26.2°C,74%,20:48:08
0.818359375,26.2°C,74%,20:48:24
0.818359375,26.2°C,74%,20:48:40
0.818359375,26.2°C,74%,20:48:56
0.818359375,26.2°C,74%,20:49:13
0.818359375,26.2°C,74%,20:49:29
0.818359375,26.2°C,74%,20:49:45
0.818359375,26.2°C,74%,20:50:02
0.818359375,26.2°C,74%,20:50:18
0.818359375,26.2°C,74%,20:50:34
0.818359375,26.2°C,74%,20:50:50
0.818359375,26.2°C,74%,20:51:06
0.818359375,26.2°C,74%,20:51:22
0.818359375,26.2°C,74%,20:51:39
0.818359375,26.2°C,74%,20:51:55
0.818359375,26.2°C,74%,20:52:11
0.818359375,26.2°C,74%,20:52:28
0.818359375,26.2°C,74%,20:52:44
0.818359375,26.2°C,74%,20:53:01
0.818359375,26.2°C,74%,20:53:17
0.818359375,26.2°C,74%,20:53:33
0.818359375,26.2°C,74%,20:53:49
0.818359375,26.2°C,74%,20:54:05
0.818359375,26.2°C,74%,20:54:22
0.818359375,26.2°C,74%,20:54:38
0.818359375,26.2°C,74%,20:54:55
0.818359375,26.2°C,74%,20:55:12
0.818359375,26.2°C,74%,20:55:28
0.818359375,26.2°C,74%,20:55:44
0.818359375,26.2°C,74%,20:56:00
0.818359375,26.2°C,74%,20:56:16
0.818359375,26.2°C,74%,20:56:33
0.818359375,26.2°C,74%,20:56:49
0.818359375,26.2°C,74%,20:57:05
0.818359375,26.2°C,74%,20:57:21
0.818359375,26.2°C,74%,20:57:37
0.818359375,26.2°C,74%,20:57:53
0.818359375,26.2°C,74%,20:58:09
0.818359375,26.2°C,74%,20:58:26
0.818359375,26.2°C,74%,20:58:42
0.818359375,26.2°C,74%,20:58:58
0.818359375,26.2°C,74%,20:59:14
0.818359375,26.2°C,74%,20:59:30
0.818359375,26.2°C,74%,20:59:46
0.818359375,26.2°C,74%,21:00:02
0.818359375,26.2°C,74%,21:00:18
0.818359375,26.2°C,74%,21:00:34
0.818359375,26.2°C,74%,21:00:50
0.818359375,26.2°C,74%,21:01:06
0.818359375,26.2°C,73%,21:01:23
0.818359375,26.2°C,73%,21:01:39
0.818359375,26.2°C,73%,21:01:55
0.818359375,26.2°C,73%,21:02:11
0.818359375,26.2°C,73%,21:02:27
0.818359375,26.2°C,73%,21:02:43
0.818359375,26.2°C,73%,21:02:59
0.818359375,26.2°C,73%,21:03:15
0.818359375,26.2°C,73%,21:03:31
0.818359375,26.2°C,73%,21:03:47
0.818359375,26.2°C,73%,21:04:03
0.818359375,26.2°C,73%,21:04:20
0.818359375,26.2°C,73%,21:04:36
0.818359375,26.2°C,73%,21:04:52
0.818359375,26.2°C,73%,21:05:08
0.818359375,26.2°C,73%,21:05:24
0.818359375,26.2°C,73%,21:05:41
0.818359375,26.2°C,73%,21:05:57
0.818359375,26.2°C,73%,21:06:13
0.818359375,26.2°C,73%,21:06:30
0.818359375,26.2°C,73%,21:06:46
0.818359375,26.2°C,73%,21:07:02
0.23046875,26.2°C,73%,21:07:18
-0.76171875,26.2°C,73%,21:07:35
-1.0,26.2°C,73%,21:07:51
-1.0,26.2°C,73%,21:08:07
-1.0,26.2°C,73%,21:08:23
-1.0,26.2°C,73%,21:08:39
-0.205078125,26.2°C,73%,21:08:55
0.06640625,26.2°C,73%,21:09:11
0.0625,26.2°C,73%,21:09:28
-0.212890625,26.2°C,73%,21:09:44
-0.169921875,26.2°C,73%,21:10:00
0.083984375,26.2°C,73%,21:10:16
0.029296875,26.2°C,73%,21:10:32
-0.22265625,26.2°C,73%,21:10:48
-0.130859375,26.2°C,73%,21:11:04
0.083984375,26.2°C,73%,21:11:20
-0.015625,26.2°C,73%,21:11:36
-0.212890625,26.2°C,73%,21:11:52
-0.05859375,26.2°C,73%,21:12:09
0.0859375,26.2°C,73%,21:12:25
-0.08203125,26.2°C,73%,21:12:41
-0.228515625,26.2°C,73%,21:12:58
0.095703125,26.2°C,73%,21:13:14
0.052734375,26.2°C,73%,21:13:30
-0.208984375,26.2°C,73%,21:13:46
-0.126953125,26.2°C,73%,21:14:03
0.099609375,26.2°C,73%,21:14:19
0.025390625,26.2°C,73%,21:14:35
-0.203125,26.2°C,73%,21:14:52
-0.05859375,26.2°C,73%,21:15:08
0.095703125,26.2°C,73%,21:15:24
-0.044921875,26.2°C,73%,21:15:40
-0.21484375,26.2°C,73%,21:15:57
0.0,26.2°C,73%,21:16:13
0.09765625,26.2°C,73%,21:16:29
-0.109375,26.2°C,73%,21:16:46
-0.2109375,26.2°C,73%,21:17:02
0.044921875,26.2°C,73%,21:17:18
-0.212890625,26.2°C,73%,21:17:35
-0.130859375,26.2°C,73%,21:17:51
0.091796875,26.2°C,73%,21:18:07
0.0,26.2°C,73%,21:18:23
-0.21484375,26.2°C,73%,21:18:39
-0.068359375,26.2°C,73%,21:18:56
0.087890625,26.2°C,73%,21:19:12
-0.068359375,26.2°C,73%,21:19:28
-0.21875,26.2°C,73%,21:19:44
0.0,26.2°C,73%,21:20:00
0.087890625,26.2°C,73%,21:20:16
-0.12890625,26.2°C,73%,21:20:32
-0.216796875,26.2°C,73%,21:20:48
0.048828125,26.2°C,73%,21:21:05
0.0859375,26.2°C,73%,21:21:21
-0.173828125,26.2°C,73%,21:21:37
-0.21875,26.2°C,73%,21:21:53
-0.044921875,26.2°C,73%,21:22:09
0.08984375,26.2°C,73%,21:22:25
-0.087890625,26.2°C,73%,21:22:41
-0.21484375,26.2°C,73%,21:22:58
0.01953125,26.2°C,73%,21:23:14
0.0859375,26.2°C,73%,21:23:30
-0.14453125,26.2°C,73%,21:23:46
-0.208984375,26.2°C,73%,21:24:02
0.05859375,26.2°C,73%,21:24:18
0.076171875,26.2°C,73%,21:24:34
-0.19140625,26.2°C,73%,21:24:51
-0.19921875,26.2°C,73%,21:25:07
0.09765625,26.2°C,73%,21:25:23
0.0859375,26.2°C,73%,21:25:39
-0.1953125,26.2°C,73%,21:25:56
-0.216796875,26.2°C,73%,21:26:12
0.0390625,26.2°C,73%,21:26:28
0.087890625,26.2°C,73%,21:26:44
-0.154296875,26.2°C,73%,21:27:00
-0.212890625,26.2°C,73%,21:27:16
0.07421875,26.2°C,73%,21:27:32
0.08203125,26.2°C,73%,21:27:48
-0.203125,26.2°C,73%,21:28:04
-0.201171875,26.2°C,73%,21:28:21
0.087890625,26.2°C,73%,21:28:37
0.06640625,26.2°C,73%,21:28:53
-0.21484375,26.2°C,73%,21:29:09
-0.169921875,26.2°C,73%,21:29:25
0.0859375,26.2°C,73%,21:29:41
0.02734375,26.2°C,73%,21:29:58
-0.22265625,26.2°C,73%,21:30:14
-0.103515625,26.2°C,73%,21:30:30
0.08203125,26.2°C,73%,21:30:46
-0.052734375,26.2°C,73%,21:31:02
-0.22265625,26.2°C,73%,21:31:18
-0.037109375,26.2°C,73%,21:31:34
0.078125,26.2°C,73%,21:31:50
-0.115234375,26.2°C,73%,21:32:07
-0.212890625,26.2°C,73%,21:32:23
0.021484375,26.2°C,73%,21:32:39
0.083984375,26.2°C,73%,21:32:55
-0.12890625,26.2°C,73%,21:33:11
-0.208984375,26.2°C,73%,21:33:27
0.052734375,26.2°C,73%,21:33:44
0.087890625,26.2°C,73%,21:34:00
-0.1796875,26.2°C,73%,21:34:16
-0.2109375,26.2°C,73%,21:34:32
-0.19140625,26.2°C,73%,21:34:48
-0.2109375,26.2°C,73%,21:35:04
0.083984375,26.2°C,73%,21:35:20
0.06640625,26.2°C,73%,21:35:36
-0.212890625,26.2°C,73%,21:35:53
-0.185546875,26.2°C,73%,21:36:09
0.08203125,26.2°C,73%,21:36:25
0.0390625,26.2°C,73%,21:36:41
-0.21875,26.2°C,73%,21:36:57
-0.12109375,26.2°C,73%,21:37:13
0.083984375,26.2°C,73%,21:37:30
-0.005859375,26.2°C,73%,21:37:46
-0.21875,26.2°C,73%,21:38:02
-0.0625,26.2°C,73%,21:38:18
0.087890625,26.2°C,73%,21:38:35
-0.0703125,26.2°C,73%,21:38:51
-0.216796875,26.2°C,73%,21:39:06
0.0,26.2°C,73%,21:39:23
0.0859375,26.2°C,73%,21:39:39
-0.134765625,26.2°C,73%,21:39:55
-0.21484375,26.2°C,73%,21:40:11
0.0546875,26.2°C,73%,21:40:28
0.087890625,26.2°C,73%,21:40:44
-0.177734375,26.2°C,73%,21:41:00
-0.2109375,26.2°C,73%,21:41:16
0.0859375,26.2°C,73%,21:41:32
0.07421875,26.2°C,73%,21:41:49
-0.208984375,26.2°C,73%,21:42:05
-0.1875,26.2°C,73%,21:42:21
0.083984375,26.2°C,73%,21:42:38
0.044921875,26.2°C,73%,21:42:54
-0.2265625,26.2°C,73%,21:43:11
-0.1328125,26.2°C,73%,21:43:27
-0.21875,26.2°C,73%,21:43:43
0.046875,26.2°C,73%,21:44:00
0.0859375,26.2°C,73%,21:44:16
-0.1796875,26.2°C,73%,21:44:32
-0.21484375,26.2°C,73%,21:44:48
0.080078125,26.2°C,73%,21:45:04
0.072265625,26.2°C,73%,21:45:23
-0.20703125,26.2°C,73%,21:45:39
-0.185546875,26.2°C,73%,21:45:55
0.091796875,26.2°C,73%,21:46:11
0.048828125,26.2°C,73%,21:46:27
-0.220703125,26.2°C,73%,21:46:43
-0.1328125,26.2°C,73%,21:46:59
0.08984375,26.2°C,73%,21:47:16
0.01171875,26.2°C,73%,21:47:32
-0.185546875,26.2°C,73%,21:47:48
0.087890625,26.2°C,73%,21:48:04
0.0703125,26.2°C,73%,21:48:20
-0.203125,26.2°C,73%,21:48:37
-0.181640625,26.2°C,73%,21:48:53
0.08203125,26.2°C,73%,21:49:10
0.033203125,26.2°C,73%,21:49:26
-0.216796875,26.2°C,73%,21:49:42
-0.14453125,26.2°C,73%,21:49:58
0.080078125,26.2°C,73%,21:50:14
-0.015625,26.2°C,73%,21:50:30
-0.23046875,26.2°C,73%,21:50:46
-0.099609375,26.2°C,73%,21:51:02
0.068359375,26.2°C,73%,21:51:19
-0.076171875,26.2°C,73%,21:51:35
-0.236328125,26.2°C,73%,21:51:51
-0.0390625,26.2°C,73%,21:52:07
-0.205078125,26.2°C,73%,21:52:24
-0.001953125,26.2°C,73%,21:52:40
0.099609375,26.2°C,73%,21:52:56
-0.087890625,26.2°C,73%,21:53:12
-0.19921875,26.2°C,73%,21:53:28
0.056640625,26.2°C,73%,21:53:45
0.099609375,26.2°C,73%,21:54:01
-0.1328125,26.2°C,73%,21:54:17
-0.19140625,26.2°C,73%,21:54:34
0.078125,26.2°C,73%,21:54:50
0.0859375,26.2°C,73%,21:55:06
-0.173828125,26.2°C,73%,21:55:22
-0.173828125,26.2°C,73%,21:55:38
0.09765625,26.2°C,73%,21:55:55
0.06640625,26.2°C,73%,21:56:11
-0.203125,26.2°C,73%,21:56:28
-0.14453125,26.2°C,73%,21:56:44
0.099609375,26.2°C,73%,21:57:00
0.029296875,26.2°C,73%,21:57:16
-0.21484375,26.2°C,73%,21:57:33
-0.103515625,26.2°C,73%,21:57:49
0.08984375,26.2°C,73%,21:58:05
-0.013671875,26.2°C,73%,21:58:21
-0.20703125,26.2°C,73%,21:58:37
-0.0390625,26.2°C,73%,21:58:54
0.087890625,26.2°C,73%,21:59:10
-0.07421875,26.2°C,73%,21:59:26
-0.2109375,26.2°C,73%,21:59:42
0.01171875,26.2°C,73%,21:59:58
0.091796875,26.2°C,73%,22:00:15
-0.12890625,26.2°C,73%,22:00:31
-0.2109375,26.2°C,73%,22:00:47
0.048828125,26.3°C,73%,22:01:04
0.076171875,26.3°C,73%,22:01:20
-0.171875,26.3°C,73%,22:01:36
-0.197265625,26.3°C,73%,22:01:52
0.072265625,26.3°C,73%,22:02:08
0.05859375,26.3°C,73%,22:02:25
-0.205078125,26.3°C,73%,22:02:41
-0.185546875,26.3°C,73%,22:02:57
0.078125,26.3°C,73%,22:03:14
0.037109375,26.3°C,73%,22:03:30
-0.21875,26.3°C,73%,22:03:46
-0.138671875,26.3°C,73%,22:04:02
0.08203125,26.3°C,73%,22:04:18
-0.009765625,26.3°C,73%,22:04:34
-0.22265625,26.3°C,73%,22:04:50
-0.2578125,26.3°C,73%,22:05:07
-0.2109375,26.3°C,73%,22:05:23
0.044921875,26.3°C,73%,22:05:38
-0.00390625,26.3°C,73%,22:05:54
-0.25390625,26.3°C,73%,22:06:11
-0.15234375,26.3°C,73%,22:06:29
0.060546875,26.3°C,73%,22:06:46
-0.0859375,26.3°C,73%,22:07:03
-0.240234375,26.3°C,73%,22:07:20
-0.09765625,26.3°C,73%,22:07:36
0.06640625,26.3°C,73%,22:07:52
-0.15625,26.3°C,73%,22:08:08
-0.25,26.3°C,73%,22:08:24
-0.017578125,26.3°C,73%,22:08:40
0.048828125,26.3°C,73%,22:08:57
-0.205078125,26.3°C,73%,22:09:13
0.04296875,26.3°C,73%,22:09:29
-0.01953125,26.3°C,73%,22:09:46
-0.2578125,26.3°C,73%,22:10:02
-0.130859375,26.3°C,73%,22:10:18
0.044921875,26.3°C,73%,22:10:35
-0.095703125,26.3°C,73%,22:10:51
-0.25,26.3°C,73%,22:11:07
-0.078125,26.3°C,73%,22:11:24
0.060546875,26.3°C,73%,22:11:40
-0.177734375,26.3°C,73%,22:11:56
-0.2421875,26.3°C,73%,22:12:12
-0.01171875,26.3°C,73%,22:12:29
0.0625,26.3°C,73%,22:12:45
-0.228515625,26.3°C,73%,22:13:02
-0.244140625,26.3°C,73%,22:13:18
0.056640625,26.3°C,73%,22:13:34
-0.18359375,26.3°C,73%,22:13:51
-0.240234375,26.3°C,73%,22:14:07
0.00390625,26.3°C,73%,22:14:22
0.06640625,26.3°C,73%,22:14:38
-0.23828125,26.3°C,73%,22:14:55
-0.244140625,26.3°C,73%,22:15:11
0.046875,26.3°C,73%,22:15:27
0.05078125,26.3°C,73%,22:15:44
-0.251953125,26.3°C,73%,22:16:00
-0.244140625,26.3°C,73%,22:16:16
0.060546875,26.3°C,73%,22:16:33
0.00390625,26.3°C,73%,22:16:49
-0.240234375,26.3°C,73%,22:17:08
-0.19140625,26.3°C,73%,22:17:24
0.0625,26.3°C,73%,22:17:41
-0.05859375,26.3°C,73%,22:17:57
0.064453125,26.3°C,73%,22:18:13
-0.228515625,26.3°C,73%,22:18:32
-0.166015625,26.3°C,73%,22:18:48
0.076171875,26.3°C,73%,22:19:04
0.0234375,26.3°C,73%,22:19:20
-0.232421875,26.3°C,73%,22:19:37
-0.1015625,26.3°C,73%,22:19:53
0.083984375,26.3°C,73%,22:20:09
-0.046875,26.3°C,73%,22:20:26
-0.21484375,26.3°C,73%,22:20:42
-0.056640625,26.3°C,73%,22:20:59
0.0859375,26.3°C,73%,22:21:16
-0.115234375,26.3°C,73%,22:21:40
-0.220703125,26.3°C,73%,22:21:56
0.021484375,26.3°C,73%,22:22:13
0.07421875,26.3°C,73%,22:22:31
-0.166015625,26.3°C,73%,22:22:47
-0.23046875,26.3°C,73%,22:23:03
0.0859375,26.3°C,73%,22:23:19
0.08984375,26.3°C,73%,22:23:35
-0.203125,26.3°C,73%,22:23:51
-0.208984375,26.3°C,73%,22:24:08
0.0859375,26.3°C,73%,22:24:24
0.078125,26.3°C,73%,22:24:41
-0.2265625,26.3°C,73%,22:24:57
-0.16015625,26.3°C,73%,22:25:14
0.0859375,26.3°C,73%,22:25:30
0.04296875,26.3°C,73%,22:25:46
-0.216796875,26.3°C,73%,22:26:03
-0.10546875,26.3°C,73%,22:26:20
0.091796875,26.3°C,73%,22:26:36
-0.03125,26.3°C,73%,22:26:52
-0.171875,26.3°C,73%,22:27:08
0.0703125,26.3°C,73%,22:27:25
0.015625,26.3°C,73%,22:27:41
-0.244140625,26.3°C,73%,22:27:58
-0.109375,26.3°C,73%,22:28:15
0.0703125,26.3°C,73%,22:28:31
-0.072265625,26.3°C,73%,22:28:47
-0.2265625,26.3°C,73%,22:29:04
-0.0703125,26.3°C,73%,22:29:20
0.078125,26.3°C,73%,22:29:36
-0.142578125,26.3°C,73%,22:29:53
-0.2265625,26.3°C,73%,22:30:09
0.01171875,26.3°C,73%,22:30:25
0.06640625,26.3°C,73%,22:30:42
-0.1796875,26.3°C,73%,22:30:58
-0.2421875,26.3°C,73%,22:31:15
-0.142578125,26.3°C,73%,22:31:32
-0.23828125,26.3°C,73%,22:31:48
0.001953125,26.3°C,73%,22:32:04
0.056640625,26.3°C,73%,22:32:21
-0.181640625,26.3°C,73%,22:32:38
-0.25,26.3°C,73%,22:32:54
0.0625,26.3°C,73%,22:33:10
0.06640625,26.3°C,73%,22:33:27
-0.23046875,26.3°C,73%,22:33:44
-0.236328125,26.3°C,73%,22:34:00
0.0625,26.3°C,73%,22:34:16
0.0546875,26.3°C,73%,22:34:33
-0.25390625,26.3°C,73%,22:34:50
-0.19921875,26.3°C,73%,22:35:08
0.052734375,26.3°C,73%,22:35:25
0.00390625,26.3°C,73%,22:35:43
0.013671875,26.3°C,73%,22:35:59
0.0703125,26.3°C,73%,22:36:16
-0.2109375,26.3°C,73%,22:36:32
-0.244140625,26.3°C,73%,22:36:48
0.064453125,26.3°C,73%,22:37:04
0.056640625,26.3°C,73%,22:37:20
-0.2265625,26.3°C,73%,22:37:37
-0.23828125,26.3°C,73%,22:37:53
0.07421875,26.3°C,73%,22:38:09
0.037109375,26.3°C,73%,22:38:25
-0.236328125,26.3°C,73%,22:38:41
-0.18359375,26.3°C,73%,22:38:57
0.05859375,26.3°C,73%,22:39:14
-0.0078125,26.3°C,73%,22:39:30
-0.25,26.3°C,73%,22:39:46
-0.107421875,26.3°C,73%,22:40:03
-0.255859375,26.3°C,73%,22:40:19
-0.02734375,26.3°C,73%,22:40:35
0.05078125,26.3°C,73%,22:40:52
-0.181640625,26.3°C,73%,22:41:08
-0.25,26.3°C,73%,22:41:25
0.04296875,26.3°C,73%,22:41:41
0.064453125,26.3°C,73%,22:41:57
-0.236328125,26.3°C,73%,22:42:13
-0.2265625,26.3°C,73%,22:42:30
0.060546875,26.3°C,73%,22:42:46
0.0703125,26.3°C,73%,22:43:02
-0.248046875,26.3°C,73%,22:43:18
-0.203125,26.3°C,73%,22:43:35
0.068359375,26.3°C,73%,22:43:52
0.01953125,26.3°C,73%,22:44:08
-0.228515625,26.3°C,73%,22:44:25
-0.091796875,26.3°C,73%,22:44:42
0.06640625,26.3°C,73%,22:44:58
-0.10546875,26.3°C,73%,22:45:15
-0.24609375,26.3°C,73%,22:45:32
-0.01171875,26.3°C,73%,22:45:48
0.060546875,26.3°C,73%,22:46:04
-0.16796875,26.3°C,73%,22:46:21
-0.23828125,26.3°C,73%,22:46:37
0.02734375,26.3°C,73%,22:46:54
0.0703125,26.3°C,73%,22:47:11
-0.23046875,26.3°C,73%,22:47:27
-0.228515625,26.3°C,73%,22:47:44
0.060546875,26.3°C,73%,22:48:00
0.068359375,26.3°C,73%,22:48:17
-0.234375,26.3°C,73%,22:48:33
-0.224609375,26.3°C,73%,22:48:50
-0.06640625,26.3°C,73%,22:49:06
-0.220703125,26.3°C,73%,22:49:23
-0.0859375,26.3°C,73%,22:49:39
0.072265625,26.3°C,73%,22:49:56
-0.1328125,26.3°C,73%,22:50:12
-0.248046875,26.3°C,73%,22:50:32
-0.013671875,26.3°C,73%,22:50:49
0.0390625,26.3°C,73%,22:51:06
-0.19140625,26.3°C,73%,22:51:22
-0.259765625,26.3°C,73%,22:51:39
0.029296875,26.3°C,73%,22:51:55
0.05859375,26.3°C,73%,22:52:12
-0.248046875,26.3°C,73%,22:52:29
-0.240234375,26.3°C,73%,22:52:46
0.044921875,26.3°C,73%,22:53:03
0.060546875,26.3°C,73%,22:53:20
0.009765625,26.3°C,73%,22:53:36
0.060546875,26.3°C,73%,22:53:52
-0.177734375,26.3°C,73%,22:54:08
-0.248046875,26.3°C,73%,22:54:25
0.0625,26.3°C,73%,22:54:41
0.06640625,26.3°C,73%,22:54:58
-0.228515625,26.3°C,73%,22:55:14
-0.23046875,26.3°C,73%,22:55:31
0.060546875,26.3°C,73%,22:55:47
0.060546875,26.3°C,73%,22:56:03
-0.26171875,26.3°C,73%,22:56:19
0.09375,26.3°C,73%,22:56:36
0.12109375,26.3°C,73%,22:56:52
-0.09375,26.3°C,73%,22:57:08
-0.083984375,26.3°C,73%,22:57:25
-0.21484375,26.3°C,73%,22:57:42
0.037109375,26.3°C,73%,22:57:58
-0.125,26.3°C,73%,22:58:14
-0.283203125,26.3°C,73%,22:58:31
0.0234375,26.3°C,73%,22:58:47
0.267578125,26.3°C,73%,22:59:04
0.3359375,26.3°C,73%,22:59:20
-0.3671875,26.3°C,73%,22:59:37
0.24609375,26.3°C,73%,22:59:54
8.123046875,26.3°C,73%,23:00:18
-0.2109375,26.3°C,73%,23:00:34
95.7734375,26.3°C,73%,23:00:50
0.052734375,26.3°C,73%,23:01:06
0.044921875,26.1°C,72%,23:01:22
-0.251953125,26.1°C,72%,23:01:39
-0.244140625,26.1°C,72%,23:01:55
0.05859375,26.1°C,72%,23:02:12
0.0546875,26.1°C,72%,23:02:29
-0.1953125,26.1°C,72%,23:02:46
-0.259765625,26.1°C,72%,23:03:02
0.033203125,26.1°C,72%,23:03:18
0.103515625,26.1°C,72%,23:03:34
-0.158203125,26.1°C,72%,23:03:51
-0.041015625,26.1°C,72%,23:04:07
0.16015625,26.1°C,72%,23:04:25
0.125,26.1°C,72%,23:04:41
-0.12890625,26.1°C,72%,23:04:57
0.05078125,26.1°C,72%,23:05:13
0.17578125,26.1°C,72%,23:05:30
0.0546875,26.1°C,72%,23:05:46
-0.140625,26.1°C,72%,23:06:04
0.107421875,26.1°C,72%,23:06:20
0.171875,26.1°C,72%,23:06:37
-0.2421875,26.1°C,72%,23:06:54
-0.14453125,26.1°C,72%,23:07:11
0.068359375,26.1°C,72%,23:07:27
-0.068359375,26.1°C,72%,23:07:44
-0.224609375,26.1°C,72%,23:08:00
-0.078125,26.1°C,72%,23:08:16
0.076171875,26.1°C,72%,23:08:32
-0.115234375,26.1°C,72%,23:08:49
-0.236328125,26.1°C,72%,23:09:06
0.0078125,26.1°C,72%,23:09:22
0.0625,26.1°C,72%,23:09:38
-0.169921875,26.1°C,72%,23:09:55
-0.248046875,26.1°C,72%,23:10:11
0.052734375,26.1°C,72%,23:10:27
